INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
24262	Tinh Linh Th¯ Biªn D¸	2426	5	9	1	0	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1219	1219	1219	1219	846	930	972	1099	1269	100	100	500	100	200	1	24260
24269	Tinh Linh Th¯ Bäo Bäo	2426	5	9	0	1	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	938	938	938	938	846	930	972	1099	1269	100	100	500	100	200	1	24260
24270	Tinh Linh Th¯ Trß·ng Thành	2427	45	9	0	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	1	24270
24271	Tinh Linh Th¯ Biªn D¸	2427	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1076	1076	1076	1076	1076	948	1042	1090	1232	1422	100	100	500	100	200	1	24270
24272	Tinh Linh Th¯ Biªn D¸	2427	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1174	1174	1174	1174	1174	948	1042	1090	1232	1422	100	100	500	100	200	1	24270
24273	Tinh Linh Th¯ Biªn D¸	2427	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1272	1272	1272	1272	948	1042	1090	1232	1422	100	100	500	100	200	1	24270
24279	Tinh Linh Th¯ Bäo Bäo	2427	45	9	0	1	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	1	24270
24280	Tinh Linh Th¯ Trß·ng Thành	2428	55	9	0	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24281	Tinh Linh Th¯ Biªn D¸	2428	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1096	1096	1096	1096	1096	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24282	Tinh Linh Th¯ Biªn D¸	2428	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1173	1173	1173	1173	1173	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24283	Tinh Linh Th¯ Biªn D¸	2428	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1249	1249	1249	1249	1249	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24284	Tinh Linh Th¯ Biªn D¸	2428	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1326	1326	1326	1326	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24289	Tinh Linh Th¯ Bäo Bäo	2428	55	9	0	1	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	1	24280
24290	Tinh Linh Th¯ Trß·ng Thành	2429	65	9	0	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24291	Tinh Linh Th¯ Biªn D¸	2429	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1124	1124	1124	1124	1124	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24292	Tinh Linh Th¯ Biªn D¸	2429	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1188	1188	1188	1188	1188	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24293	Tinh Linh Th¯ Biªn D¸	2429	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1251	1251	1251	1251	1251	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24294	Tinh Linh Th¯ Biªn D¸	2429	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1315	1315	1315	1315	1315	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24295	Tinh Linh Th¯ Biªn D¸	2429	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1379	1379	1379	1379	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24299	Tinh Linh Th¯ Bäo Bäo	2429	65	9	0	1	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	1	24290
24300	Tinh Linh Th¯ Trß·ng Thành	2430	75	9	0	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24301	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1157	1157	1157	1157	1157	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24302	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1212	1212	1212	1212	1212	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24303	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1267	1267	1267	1267	1267	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24304	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1322	1322	1322	1322	1322	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24305	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1377	1377	1377	1377	1377	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24306	Tinh Linh Th¯ Biªn D¸	2430	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1432	1432	1432	1432	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24309	Tinh Linh Th¯ Bäo Bäo	2430	75	9	0	1	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	1	24300
24310	Tinh Linh Th¯ Trß·ng Thành	2431	85	9	0	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24311	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1190	1190	1190	1190	1190	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24312	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1239	1239	1239	1239	1239	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24313	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1288	1288	1288	1288	1288	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24314	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1337	1337	1337	1337	1337	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24315	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1386	1386	1386	1386	1386	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24316	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1435	1435	1435	1435	1435	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24317	Tinh Linh Th¯ Biªn D¸	2431	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1484	1484	1484	1484	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24319	Tinh Linh Th¯ Bäo Bäo	2431	85	9	0	1	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	1	24310
24320	Tinh Linh Th¯ Trß·ng Thành	2432	95	9	0	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24321	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1227	1227	1227	1227	1227	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24322	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1271	1271	1271	1271	1271	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24323	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1316	1316	1316	1316	1316	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24324	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1360	1360	1360	1360	1360	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24325	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1404	1404	1404	1404	1404	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24326	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1449	1449	1449	1449	1449	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24327	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1493	1493	1493	1493	1493	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24328	Tinh Linh Th¯ Biªn D¸	2432	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100	500	100	200	1	24320
24329	Tinh Linh Th¯ Bäo Bäo	2432	95	9	0	1	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2388	100	100	500	100	200	1	24320
24330	C¦m Mao ThØ Trß·ng Thành	2433	5	9	0	0	1	10	740	300000	-1	-1	722	900000	668	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1294	966	469	844	656	846	930	972	1099	1269	50	150	200	100	500	1	24330
24331	C¦m Mao ThØ Biªn D¸	2433	5	9	1	0	1	10	740	300000	-1	-1	722	900000	668	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1488	1111	539	970	755	846	930	972	1099	1269	50	150	200	100	500	1	24330
24332	C¦m Mao ThØ Biªn D¸	2433	5	9	1	0	1	10	740	300000	-1	-1	722	900000	668	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1682	1255	609	1097	853	846	930	972	1099	1269	50	150	200	100	500	1	24330
24339	C¦m Mao ThØ Bäo Bäo	2433	5	9	0	1	1	10	740	300000	-1	-1	722	900000	668	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1294	966	469	844	656	846	930	972	1099	1269	50	150	200	100	500	1	24330
24340	C¦m Mao ThØ Trß·ng Thành	2434	45	9	0	0	1	10	740	350000	-1	-1	722	900000	668	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1351	1008	489	881	685	948	1042	1090	1232	1422	50	150	200	100	500	1	24340
24341	C¦m Mao ThØ Biªn D¸	2434	45	9	1	0	1	10	740	350000	-1	-1	722	900000	668	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1486	1109	538	969	753	948	1042	1090	1232	1422	50	150	200	100	500	1	24340
24342	C¦m Mao ThØ Biªn D¸	2434	45	9	1	0	1	10	740	350000	-1	-1	722	900000	668	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1621	1210	587	1057	822	948	1042	1090	1232	1422	50	150	200	100	500	1	24340
24343	C¦m Mao ThØ Biªn D¸	2434	45	9	1	0	1	10	740	350000	-1	-1	722	900000	668	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1756	1310	636	1145	890	948	1042	1090	1232	1422	50	150	200	100	500	1	24340
24349	C¦m Mao ThØ Bäo Bäo	2434	45	9	0	1	1	10	740	350000	-1	-1	722	900000	668	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1351	1008	489	881	685	948	1042	1090	1232	1422	50	150	200	100	500	1	24340
24350	C¦m Mao ThØ Trß·ng Thành	2435	55	9	0	0	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1407	1050	510	918	714	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24351	C¦m Mao ThØ Biªn D¸	2435	55	9	1	0	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1513	1129	548	986	767	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24352	C¦m Mao ThØ Biªn D¸	2435	55	9	1	0	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1618	1208	586	1055	821	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24353	C¦m Mao ThØ Biªn D¸	2435	55	9	1	0	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1724	1286	624	1124	874	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24354	C¦m Mao ThØ Biªn D¸	2435	55	9	1	0	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1829	1365	663	1193	928	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24359	C¦m Mao ThØ Bäo Bäo	2435	55	9	0	1	1	10	740	400000	-1	-1	722	900000	668	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1407	1050	510	918	714	1051	1156	1208	1366	1576	50	150	200	100	500	1	24350
24360	C¦m Mao ThØ Trß·ng Thành	2436	65	9	0	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1464	1092	530	954	742	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24361	C¦m Mao ThØ Biªn D¸	2436	65	9	1	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1552	1158	562	1012	787	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24362	C¦m Mao ThØ Biªn D¸	2436	65	9	1	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1639	1223	594	1069	831	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24363	C¦m Mao ThØ Biªn D¸	2436	65	9	1	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1727	1289	625	1126	876	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24364	C¦m Mao ThØ Biªn D¸	2436	65	9	1	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1815	1355	657	1184	920	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24365	C¦m Mao ThØ Biªn D¸	2436	65	9	1	0	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1903	1420	689	1241	965	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24369	C¦m Mao ThØ Bäo Bäo	2436	65	9	0	1	1	10	740	450000	-1	-1	722	900000	668	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1464	1092	530	954	742	1153	1268	1325	1498	1729	50	150	200	100	500	1	24360
24370	C¦m Mao ThØ Trß·ng Thành	2437	75	9	0	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1520	1135	551	991	771	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24371	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1596	1191	578	1041	809	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24372	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1672	1248	606	1090	848	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24373	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1748	1305	633	1140	887	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24374	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1824	1362	661	1190	925	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24375	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1900	1418	688	1239	964	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24376	C¦m Mao ThØ Biªn D¸	2437	75	9	1	0	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1976	1475	716	1289	1002	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24379	C¦m Mao ThØ Bäo Bäo	2437	75	9	0	1	1	10	740	500000	-1	-1	722	900000	668	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1520	1135	551	991	771	1255	1380	1443	1631	1882	50	150	200	100	500	1	24370
24380	C¦m Mao ThØ Trß·ng Thành	2438	85	9	0	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24381	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1643	1226	595	1071	833	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24382	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1711	1277	619	1115	867	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24383	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1778	1327	644	1159	902	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24384	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1846	1377	668	1203	936	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24385	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1913	1428	693	1248	970	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24386	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1981	1478	717	1292	1004	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24387	C¦m Mao ThØ Biªn D¸	2438	85	9	1	0	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2048	1529	742	1336	1039	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24389	C¦m Mao ThØ Bäo Bäo	2438	85	9	0	1	1	10	740	550000	-1	-1	722	900000	668	500000	716	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	50	150	200	100	500	1	24380
24390	C¦m Mao ThØ Trß·ng Thành	2439	95	9	0	0	1	10	740	600000	-1	-1	722	900000	668	550000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1632	1218	591	1064	828	1459	1604	1677	1896	2388	50	150	200	100	500	1	24390
24391	C¦m Mao ThØ Biªn D¸	2439	95	9	1	0	1	10	740	600000	-1	-1	722	900000	668	550000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1693	1264	613	1104	859	1459	1604	1677	1896	2388	50	150	200	100	500	1	24390
24392	C¦m Mao ThØ Biªn D¸	2439	95	9	1	0	1	10	740	600000	-1	-1	722	900000	668	550000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1754	1309	635	1144	890	1459	1604	1677	1896	2388	50	150	200	100	500	1	24390
24393	C¦m Mao ThØ Biªn D¸	2439	95	9	1	0	1	10	740	600000	-1	-1	722	900000	668	550000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1816	1355	658	1184	921	1459	1604	1677	1896	2388	50	150	200	100	500	1	24390
24394	C¦m Mao ThØ Biªn D¸	2439	95	9	1	0	1	10	740	600000	-1	-1	722	900000	668	550000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1877	1401	680	1224	952	1459	1604	1677	1896	2388	50	150	200	100	500	1	24390
